"city_name","a_ocrrecordid","a_equipmentid","a_hardcode","a_berthid","a_berthcode","a_parkid","a_parkcode","a_platenumber","a_carid","a_lastcarid","a_capturetime","a_type","a_cartype","a_platecolor","a_datasource","a_oprnum","a_entryoprnum","a_lastberthcode","a_lastplatenumber","a_lasttype","a_eventreliability","a_platereliability","a_width","a_height","a_xaxis","a_yaxis","a_pdamanagerid","a_createdtime","a_updatedtime","a_d","a_tag","b_berthcode","b_berthid","b_capturetime","b_carid","b_cartype","b_datasource","b_entryoprnum","b_equipmentid","b_eventreliability","b_hardcode","b_lastplatenumber","b_oprnum","b_parkcode","b_parkid","b_parktype","b_platecolor","b_platenumber","b_platereliability","b_type","b_log_date","c_sepimgurl","c_res_result","c_res_state","c_res_platenumber","c_res_oprnum","c_res_platecolor","c_res_desc","d_chkrecordid","d_ocrrecordid","d_parkid","d_equipid","d_berthid","d_datasource","d_equcarid","d_algcarid","d_chkcarid","d_parkstate","d_reporttime","d_handletype","d_createdtime","d_updatedtime","d_operatorid","d_ts","d_d","d_plate_number","d_correct_plate_number","e_exceptid","e_ocrrecordid","e_parkid","e_equipid","e_berthid","e_equcarid","e_manualcarid","e_parkstate","e_datasource","e_reporttime","e_handletype","e_createdtime","e_operatorid","e_updatedtime","e_d","e_plate_number","f_patrolid","f_ocrrecordid","f_parkrecordid","f_oprnum","f_parkid","f_equipid","f_berthid","f_carid","f_platenumber","f_platecolor","f_cartype","f_reporttime","f_parkstate","f_createdtime","f_operatorid","f_updatedtime","g_parkrecordid","g_recordcode","g_recordstate","g_d","g_ocrrecordid","g_datasource","g_in_out_time","g_parkid","g_berthid","g_carid","g_platenumber","g_cartype","g_carcolor","g_illegal","g_createdtime","g_operationid","g_updatedtime","g_parktype","g_areaid","g_parentparkid","g_tag","g_mq_time","etl_time","a_datasource_detail","b_datasource_detail","c_blueeventreliability","c_res_type","c_res_change","c_res_berthnumber","d_oldberthid","d_platecolor","d_manualcolor","d_platecartype","d_manualcartype","d_oprnum","e_oldberthid","e_platecolor","e_manualcolor","e_platecartype","e_manualcartype","e_manualnumber","f_patrolrecordtype","pt"
"beijing","1646950288514164932","1634142855805716039","HW201905211822020203","1634408637079931660","F001D0080077","1634142668840374401","PA20190521182202","京BT2861","1966393678447005184","1966393678447005184","2019-10-10 04:44:49","0","0","0","11","c27e2f2a-ead5-11e9-9dee-00044bdd6c2b","4141d036-eab4-11e9-9dee-00044bdd6c2b","F001D0080077","京BT2861","0","96","100","0","0","0","0","0","2019-10-10 04:49:50","2019-10-10 04:49:50","\N","add","F001D0080077","1634408637079931660","2019-10-10 04:44:49","1966393678447005184","0","11","4141d036-eab4-11e9-9dee-00044bdd6c2b","1634142855805716039","96","HW201905211822020203","京BT2861","c27e2f2a-ead5-11e9-9dee-00044bdd6c2b","PA20190521182202","1634142668840374401","1","0","京BT2861","0","0","2019-10-10 04:49:50","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/410a6b6af1a3564200810c502f682fb7.jpg","1","0","京BT2861","c27e2f2a-ead5-11e9-9dee-00044bdd6c2b","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646935188874032789","933fbd8d04d74adca765492c2e6d7758","0","\N","1646950288514164932","11","2019-10-10 04:44:49","1634142668840374401","1634408637079931660","1966393678447005184","京BT2861","0","\N","\N","2019-10-10 00:49:50","1593521378449416192","2019-10-10 04:49:50","1","281479272071168","1634136671596974140","update","2019-10-10 04:49:50","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950327209765067","1636918731036345292","HW201906211002060202","1636918219267294144","E013D0030105","1636918079302275550","PA20190621100206","京NF0H88","1966445973375340928","1966445973375340928","2019-10-10 04:45:25","0","0","0","11","e0fc4a68-ead5-11e9-8e06-00044ba58e12","c1ab0f4c-ead4-11e9-8e06-00044ba58e12","E013D0030105","京NF0H88","0","96","100","0","0","0","0","0","2019-10-10 04:50:27","2019-10-10 04:50:27","\N","add","E013D0030105","1636918219267294144","2019-10-10 04:45:25","1966445973375340928","0","11","c1ab0f4c-ead4-11e9-8e06-00044ba58e12","1636918731036345292","96","HW201906211002060202","京NF0H88","e0fc4a68-ead5-11e9-8e06-00044ba58e12","PA20190621100206","1636918079302275550","1","0","京NF0H88","0","0","2019-10-10 04:50:27","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/0bb8d9f8352876bd9988df62bd632ed6.jpg","1","0","京NF0H88","e0fc4a68-ead5-11e9-8e06-00044ba58e12","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949870268665012","8a3c5d3ec750451b9bdc12f98a082013","0","\N","1646950327209765067","11","2019-10-10 04:45:25","1636918079302275550","1636918219267294144","1966445973375340928","京NF0H88","0","\N","\N","2019-10-10 04:43:12","1593521378449416192","2019-10-10 04:50:27","1","281479272005632","1636913810731831745","update","2019-10-10 04:50:27","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950332542836263","1637275057051582709","HW201906241808020203","1637274792026095795","E004D0040081","1637274767047922917","PA20190624180802","京Q605A3","1966460095277584128","1966460095277584128","2019-10-10 04:45:29","0","0","0","11","e0d339ac-ead5-11e9-97b6-00044bde1e29","124a94f4-ead5-11e9-97b6-00044bde1e29","E004D0040081","京Q605A3","0","96","100","0","0","0","0","0","2019-10-10 04:50:32","2019-10-10 04:50:32","\N","add","E004D0040081","1637274792026095795","2019-10-10 04:45:29","1966460095277584128","0","11","124a94f4-ead5-11e9-97b6-00044bde1e29","1637275057051582709","96","HW201906241808020203","京Q605A3","e0d339ac-ead5-11e9-97b6-00044bde1e29","PA20190624180802","1637274767047922917","1","0","京Q605A3","0","0","2019-10-10 04:50:31","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/ef9c0abfd21cd44e3b7fe2f2117003eb.jpg","1","0","京Q605A3","e0d339ac-ead5-11e9-97b6-00044bde1e29","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949948238690574","61213454fa4c40a2be35696a42c85b71","0","\N","1646950332542836263","11","2019-10-10 04:45:29","1637274767047922917","1637274792026095795","1966460095277584128","京Q605A3","0","\N","\N","2019-10-10 04:44:26","1593521378449416192","2019-10-10 04:50:32","1","281479272005632","1637216137219019929","update","2019-10-10 04:50:32","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950372811286738","1623530117715339497","HW201901201401060206","1623529459107899613","DCYT00174","1623520624066211987","PA20190120140106","京BZ1290","1966393884324466048","1966393884324466048","2019-10-10 04:46:09","0","0","0","11","e0c284c2-ead5-11e9-8411-00044ba53edc","6719a3f4-ead4-11e9-afeb-00044ba53edc","DCYT00174","京BZ1290","0","100","100","0","0","0","0","0","2019-10-10 04:51:10","2019-10-10 04:51:10","\N","add","DCYT00174","1623529459107899613","2019-10-10 04:46:09","1966393884324466048","0","11","6719a3f4-ead4-11e9-afeb-00044ba53edc","1623530117715339497","100","HW201901201401060206","京BZ1290","e0c284c2-ead5-11e9-8411-00044ba53edc","PA20190120140106","1623520624066211987","1","0","京BZ1290","0","0","2019-10-10 04:51:10","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/2939f8b583e20818128e74c1915cd4f4.jpg","1","0","京BZ1290","e0c284c2-ead5-11e9-8411-00044ba53edc","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949698270755077","e3d69a804d2d4f5fbc41a1a3d5bdce9b","0","\N","1646950372811286738","11","2019-10-10 04:46:09","1623520624066211987","1623529459107899613","1966393884324466048","京BZ1290","0","\N","\N","2019-10-10 04:40:28","1593521378449416192","2019-10-10 04:51:11","1","281479271809024","1623158061521715998","update","2019-10-10 04:51:11","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950390962150957","1622148698208346191","HW201812301132010309","1622147855140360231","DCWK00010","1621247750446268681","PA20181230113201","京QVN856","1966459713837600896","1966459713837600896","2019-10-10 04:46:25","1","0","0","12","3c911fbe-0dff-acef-0097-5220d7dd01f1","","DCWK00010","京QVN856","1","100","100","0","0","0","0","0","2019-10-10 04:51:28","2019-10-10 04:51:28","\N","add","DCWK00010","1622147855140360231","2019-10-10 04:46:25","1966459713837600896","0","12","","1622148698208346191","100","HW201812301132010309","京QVN856","3c911fbe-0dff-acef-0097-5220d7dd01f1","PA20181230113201","1621247750446268681","1","0","京QVN856","0","1","2019-10-10 04:51:27","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/ac6ac9d8b1335ec6b4063089ea514148.jpg","1","0","京QVN856","3c911fbe-0dff-acef-0097-5220d7dd01f1","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950390975789344","d946d1f89b9346ac800200fbb5a69a47","0","\N","1646950390962150957","12","2019-10-10 04:46:25","1621247750446268681","1622147855140360231","1966459713837600896","京QVN856","0","\N","\N","2019-10-10 04:51:28","1593521378449416192","2019-10-10 04:53:11","1","281479271809024","1621246148592287993","update","2019-10-10 04:53:11","2019-10-11 01:34:20","23","23","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950402221746393","1622141472009445377","HW201901081822010202","1622092754163075660","XSLQ00006","1622092737016775025","PA20190108182201","京PB7635","1966454633960804352","1966454633960804352","2019-10-10 04:46:38","1","0","0","11","03075d14-ead6-11e9-b241-00044bc612a9","","XSLQ00006","京PB7635","1","95","100","0","0","0","0","0","2019-10-10 04:51:39","2019-10-10 04:51:39","\N","add","XSLQ00006","1622092754163075660","2019-10-10 04:46:38","1966454633960804352","0","11","","1622141472009445377","95","HW201901081822010202","京PB7635","03075d14-ead6-11e9-b241-00044bc612a9","PA20190108182201","1622092737016775025","1","0","京PB7635","0","1","2019-10-10 04:51:38","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/806e1f91d90522ae32582cc4239ae042.jpg","1","0","京PB7635","03075d14-ead6-11e9-b241-00044bc612a9","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950402234338500","6dc458f499e04951bc32ad7c5170012a","0","\N","1646950402221746393","11","2019-10-10 04:46:38","1622092737016775025","1622092754163075660","1966454633960804352","京PB7635","0","\N","\N","2019-10-10 04:51:39","1593521378449416192","2019-10-10 06:21:00","1","281479271743488","1622087400742207831","update","2019-10-10 06:21:00","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950407764532783","1636556715024107078","HW201906171024050206","1636556118108587504","E008D0040148","1636556002813416183","PA20190617102405","京BT5794","1966393679250263936","1966393679250263936","2019-10-10 04:46:43","0","0","0","11","f6d256f2-ead5-11e9-8e66-00044bc6ad20","624aa576-ead4-11e9-92f8-00044bc6ad20","E008D0040148","京BT5794","0","100","0","0","0","0","0","0","2019-10-10 04:51:44","2019-10-10 04:51:44","\N","add","E008D0040148","1636556118108587504","2019-10-10 04:46:43","1966393679250263936","0","11","624aa576-ead4-11e9-92f8-00044bc6ad20","1636556715024107078","100","HW201906171024050206","京BT5794","f6d256f2-ead5-11e9-8e66-00044bc6ad20","PA20190617102405","1636556002813416183","1","0","京BT5794","0","0","2019-10-10 04:51:43","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/7703bf64ff7f533b9e0f555fc17c65f6.jpg","0","0","京BT5794","f6d256f2-ead5-11e9-8e66-00044bc6ad20","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949691823061252","90e9cd65e1994eb8976a5b6b6688d96b","0","\N","1646950407764532783","11","2019-10-10 04:46:43","1636556002813416183","1636556118108587504","1966393679250263936","京BT5794","0","\N","\N","2019-10-10 04:40:22","1593521378449416192","2019-10-10 04:51:44","1","281479272005632","1636552870117118684","update","2019-10-10 04:51:44","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950434717130290","1636945763406366912","HW201906211759040203","1636945648966879386","D011D0010105","1636945522597696141","PA20190621175904","津DHY888","1966965011102880128","1966965011102880128","2019-10-10 04:47:08","0","0","0","11","4290ecf2-ead6-11e9-8bb1-00044bdde7fa","b0b29040-eab4-11e9-8bb1-00044bdde7fa","D011D0010105","津DHY888","0","100","100","0","0","0","0","0","2019-10-10 04:52:09","2019-10-10 04:52:09","\N","add","D011D0010105","1636945648966879386","2019-10-10 04:47:08","1966965011102880128","0","11","b0b29040-eab4-11e9-8bb1-00044bdde7fa","1636945763406366912","80","HW201906211759040203","津DHY888","4290ecf2-ead6-11e9-8bb1-00044bdde7fa","PA20190621175904","1636945522597696141","1","0","津DHY888","0","0","2019-10-10 04:52:09","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/8920feb2d270e5713f801c44c82dfc39.jpg","1","0","津DHY888","4290ecf2-ead6-11e9-8bb1-00044bdde7fa","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646935427332786820","b8d23585bf3c4ed28c90f5852ed66142","0","\N","1646950434717130290","11","2019-10-10 04:47:08","1636945522597696141","1636945648966879386","1966965011102880128","津DHY888","0","\N","\N","2019-10-10 00:53:38","1593521378449416192","2019-10-10 04:52:10","1","281479271940096","1636943853711397456","update","2019-10-10 04:52:10","2019-10-11 01:34:20","11","11","100","0","1","D011D0010105","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950454217484516","1635557699822994855","HW201906061028020202","1635557400722982289","F009D0130007","1635557274051809509","PA20190606102802","辽A86VJ1","1969767496563199488","1969767496563199488","2019-10-10 04:47:27","1","0","0","11","140b2ef6-ead6-11e9-bf78-00044bc77a91","","F009D0130007","辽A86VJ1","1","95","100","0","0","0","0","0","2019-10-10 04:52:28","2019-10-10 04:52:28","\N","add","F009D0130007","1635557400722982289","2019-10-10 04:47:27","1969767496563199488","0","11","","1635557699822994855","95","HW201906061028020202","辽A86VJ1","140b2ef6-ead6-11e9-bf78-00044bc77a91","PA20190606102802","1635557274051809509","1","0","辽A86VJ1","0","1","2019-10-10 04:52:28","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/c7a766ee79c8bf5f0a61da3177babc68.jpg","1","0","辽A86VJ1","140b2ef6-ead6-11e9-bf78-00044bc77a91","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950454227801457","53d597f1583c4254a3da8a893a28bb60","0","\N","1646950454217484516","11","2019-10-10 04:47:27","1635557274051809509","1635557400722982289","1969767496563199488","辽A86VJ1","0","\N","\N","2019-10-10 04:52:29","1593521378449416192","2019-10-10 06:41:26","1","281479272071168","1635556500349522145","update","2019-10-10 06:41:26","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950475446954219","1637394813101458883","HW201906261629050203","1637394871563765230","D007D0010160","1637391495830575342","PA20190626162905","京MD5772","1966441508006039168","1966441508006039168","2019-10-10 04:49:40","0","0","0","9","b1c6700d-a13e-473f-bc8a-c86c7e58c76b","\N","D007D0010160","京MD5772","0","0","0","0","0","0","0","0","2019-10-10 04:52:48","2019-10-10 04:52:48","\N","add","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950475480533219","1646950475446954219","1646949906940513463","b1c6700d-a13e-473f-bc8a-c86c7e58c76b","1637391495830575342","1637394813101458883","1637394871563765230","1966441508006039168","京MD5772","0","0","2019-10-10 04:49:40","0","2019-10-10 04:52:48","1627419872075788296","\N","1646949906940513463","ef50f8195c99400e843383df6858d8fa","0","\N","1646950475446954219","9","2019-10-10 04:49:40","1637391495830575342","1637394871563765230","1966441508006039168","京MD5772","0","\N","\N","2019-10-10 04:43:47","1593521378449416192","2019-10-10 04:52:48","1","281479271940096","1637391114138425544","update","2019-10-10 04:52:48","2019-10-11 01:34:20","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","0","20191010"
"beijing","1646950508223342831","1634138779208565676","HW201905211812020203","1634410223221001554","F001D0030033","1634138005490503747","PA20190521181202","京NKM123","1966446141457780480","1966446141457780480","2019-10-10 04:48:18","0","0","0","11","4dac9582-ead6-11e9-b150-00044bdd91eb","eb7f9946-ead4-11e9-b150-00044bdd91eb","F001D0030033","京NKM123","0","100","100","0","0","0","0","0","2019-10-10 04:53:20","2019-10-10 04:53:20","\N","add","F001D0030033","1634410223221001554","2019-10-10 04:48:18","1966446141457780480","0","11","eb7f9946-ead4-11e9-b150-00044bdd91eb","1634138779208565676","80","HW201905211812020203","京NKM123","4dac9582-ead6-11e9-b150-00044bdd91eb","PA20190521181202","1634138005490503747","1","0","京NKM123","0","0","2019-10-10 04:53:19","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/d290480dac3708744401dfb3aa4aaa2b.jpg","1","0","京NKM123","4dac9582-ead6-11e9-b150-00044bdd91eb","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949889765709159","960884250e83401b95b309fd77af3aac","0","\N","1646950508223342831","11","2019-10-10 04:48:18","1634138005490503747","1634410223221001554","1966446141457780480","京NKM123","0","\N","\N","2019-10-10 04:43:30","1593521378449416192","2019-10-10 04:53:20","1","281479272071168","1634136367212138555","update","2019-10-10 04:53:20","2019-10-11 01:34:20","11","11","100","0","1","F001D0030033","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950542608260668","1638849754491932966","HW201906261629050207","1637394871758800383","D007D0010177","1637391495830575342","PA20190626162905","京Q17HS5","1966459925307904000","1966459925307904000","2019-10-10 04:48:51","0","0","0","11","73fd3958-ead6-11e9-a229-00044bc70beb","63a44ca2-ead3-11e9-a229-00044bc70beb","D007D0010177","京Q17HS5","0","80","100","0","0","0","0","0","2019-10-10 04:53:52","2019-10-10 04:53:52","\N","update","D007D0010177","1637394871758800383","2019-10-10 04:48:51","1966459925307904000","0","11","63a44ca2-ead3-11e9-a229-00044bc70beb","1638849754491932966","80","HW201906261629050207","京Q17HS5","73fd3958-ead6-11e9-a229-00044bc70beb","PA20190626162905","1637391495830575342","1","0","京Q17HS5","0","0","2019-10-10 04:53:52","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/3b1ba31c6e31a1734516238c599f1eb9.jpg","1","0","京Q17HS5","73fd3958-ead6-11e9-a229-00044bc70beb","0","success","1646950542650234085","1646950542608260668","1637391495830575342","1638849754491932966","1637394871758800383","11","1966459925307904000","1966459925307904000","1966459925307904000","0","2019-10-10 04:48:51","1","2019-10-10 04:53:53","2019-10-10 04:53:57","1621441184851099652","2019-10-10 04:53:57","","京Q17HS5","京Q17HS5","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646949247884101660","1e731fe9266440fd992e0bcbc66b4470","0","\N","1646950542608260668","11","2019-10-10 04:48:51","1637391495830575342","1637394871758800383","1966459925307904000","京Q17HS5","0","\N","\N","2019-10-10 04:33:18","1593521378449416192","2019-10-10 04:53:57","1","281479271940096","1637391114138425544","update","2019-10-10 04:53:57","2019-10-11 01:34:20","11","11","50","0","1","D007D0010177","1637394871758800383","0","0","0","0","73fd3958-ead6-11e9-a229-00044bc70beb","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950568001612024","1635463511690364227","HW201906041819030202","1635463375630288172","D012D0010043","1635463167116710103","PA20190604181903","京NZT170","1966446658732985728","1966446658732985728","2019-10-10 04:53:23","1","0","0","11","f3cd7c88-ead6-11e9-ab10-00044bdd5be4","","D012D0010043","京NZT170","1","85","0","0","0","0","0","0","2019-10-10 04:54:17","2019-10-10 04:54:17","\N","update","D012D0010043","1635463375630288172","2019-10-10 04:53:23","1966446658732985728","0","11","","1635463511690364227","85","HW201906041819030202","京NZT170","f3cd7c88-ead6-11e9-ab10-00044bdd5be4","PA20190604181903","1635463167116710103","1","0","京NZT170","0","1","2019-10-10 04:54:16","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/0e2e7f77c9568462f603932d5a7b4aa5.jpg","0","0","冀NZT170","f3cd7c88-ead6-11e9-ab10-00044bdd5be4","1","success","1646950568088687846","1646950568001612024","1635463167116710103","1635463511690364227","1635463375630288172","11","1966446658732985728","2040756052584598912","1966446658732985728","1","2019-10-10 04:53:23","1","2019-10-10 04:54:17","2019-10-10 04:57:35","1621441184851099652","2019-10-10 04:57:35","","京NZT170","京NZT170","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950775780968521","2341fe6df9ff47cba4aa273c8388d6e1","0","\N","1646950568001612024","11","2019-10-10 04:53:23","1635463167116710103","1635463375630288172","1966446658732985728","京NZT170","0","\N","\N","2019-10-10 04:57:35","1593521378449416192","2019-10-10 05:43:20","1","281479271940096","1635405076368068807","update","2019-10-10 05:43:20","2019-10-11 01:34:20","11","11","50","1","1","D012D0010043","1635463375630288172","0","0","0","0","f3cd7c88-ead6-11e9-ab10-00044bdd5be4","\N","\N","\N","\N","\N","\N","\N","20191010"
"beijing","1646950602234472703","1636918731036345292","HW201906211002060202","1636918219215913916","E013D0030101","1636918079302275550","PA20190621100206","京BR3585","1966393609989705728","1966393609989705728","2019-10-10 04:49:47","0","0","0","11","7d317b60-ead6-11e9-8921-00044ba58e12","d41c9230-ead5-11e9-8921-00044ba58e12","E013D0030101","京BR3585","0","96","100","0","0","0","0","0","2019-10-10 04:54:49","2019-10-10 04:54:49","\N","add","E013D0030101","1636918219215913916","2019-10-10 04:49:47","1966393609989705728","0","11","d41c9230-ead5-11e9-8921-00044ba58e12","1636918731036345292","96","HW201906211002060202","京BR3585","7d317b60-ead6-11e9-8921-00044ba58e12","PA20190621100206","1636918079302275550","1","0","京BR3585","0","0","2019-10-10 04:54:49","http://bj-business-image.oss-cn-beijing-internal.aliyuncs.com/busy/20191010/07a505d48093f9c005083434134d57f0.jpg","1","0","京BR3585","7d317b60-ead6-11e9-8921-00044ba58e12","0","success","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","1646950352197162349","ef7c15a02e2e487d9f7e3fcfd899e26b","0","\N","1646950602234472703","11","2019-10-10 04:49:47","1636918079302275550","1636918219215913916","1966393609989705728","京BR3585","0","\N","\N","2019-10-10 04:50:51","1593521378449416192","2019-10-10 04:54:49","1","281479272005632","1636913810731831745","update","2019-10-10 04:54:50","2019-10-11 01:34:20","11","11","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","\N","20191010"
